circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Kistapur B.O,509204,BO,Delivery,Narayanpet,TELANGANA,16.612209,77.812394
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Tankara B.O,509334,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.8157485,77.9518893
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Hakeempet B.O,509350,BO,Delivery,Narayanpet,TELANGANA,17.0377518,77.7460707
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Lakcherla B.O,509350,BO,Delivery,VIKARABAD,TELANGANA,17.0584593,77.7217301
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Boyapally B.O,509002,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.7818434,77.9900402
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Kothapet B.O,509002,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.7969438,77.9612435
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Kachwar B.O,509353,BO,Delivery,Narayanpet,TELANGANA,16.5300555,77.5614652
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Manthan Gode B.O,509353,BO,Delivery,Narayanpet,TELANGANA,16.5092612,77.6003029
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Parsapur B.O,509338,BO,Delivery,VIKARABAD,TELANGANA,17.072475,77.6469666
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Chandraspalli B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.8113904,77.7981979
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Malkapuram B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.7544632,77.8447225
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Pagidial B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.8707373,77.7466582
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Suraram B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.813537,77.7455685
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Vinjamur B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.7683132,77.7069077
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Rampur B.O,509371,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.769047,77.8421052
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Chandravancha B.O,509339,BO,Delivery,Narayanpet,TELANGANA,17.0118179,77.6754289
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Vennached B.O,509339,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.9609661,77.7694021
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Tangadgi B.O,509352,BO,Delivery,Narayanpet,TELANGANA,16.429419,77.2999227
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Antharam B.O,509335,BO,Delivery,VIKARABAD,TELANGANA,16.9757222,77.8636982
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Nellikondi B.O,509409,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.5156343,77.7964731
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Pallamarri B.O,509409,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.5604781,77.8020624
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Rakonda B.O,509409,BO,Delivery,Narayanpet,TELANGANA,16.6096134,77.7967319
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Dorepally B.O,509411,BO,Delivery,Narayanpet,TELANGANA,16.8730023,77.6524975
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Chityala B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.4115146,77.5291927
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Dasardoddi B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.4723702,77.4564178
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Maganur B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.4605015,77.4318815
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Panchalingal B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.3764084,77.5430679
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Ujjali B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.5704683,77.4422783
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Wadwat B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.4459952,77.478278
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Sangambanda B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.5276492,77.4611086
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Neredgaon B.O,509208,BO,Delivery,Narayanpet,TELANGANA,16.5003488,77.4595865
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Theelair B.O,509351,BO,Delivery,Narayanpet,TELANGANA,16.6158834,77.7516911
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Eligandla B.O,509351,BO,Delivery,Narayanpet,TELANGANA,16.5912808,77.6729685
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Mangampet B.O,509337,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.9098736,77.8717078
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Salkarpet B.O,509337,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.9276603,77.7864436
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Amdipur B.O,509210,BO,Delivery,Narayanpet,TELANGANA,16.6613566,77.4410769
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Bhairamkonda B.O,509210,BO,Delivery,Narayanpet,TELANGANA,16.733199,77.4613339
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Lingampaly B.O,509340,BO,Delivery,MAHABUBNAGAR,TELANGANA,16.839842,78.1519019
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Chowdapur B.O,509340,BO,Delivery,VIKARABAD,TELANGANA,16.9872052,77.9764492
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Antharam B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,16.9570413,77.5002672
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Balampet B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,16.958896,77.5191873
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Devalfaslawar B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,16.9190066,77.5763416
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Gokhafaslawar B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,16.9580789,77.5731242
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Tekalkode B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,17.1019616,77.5179299
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Challapur B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,17.0480428,77.5300948
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Desai Pally B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,17.0124627,77.5847549
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Rudraram B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,17.1339433,77.51002
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Annaram B.O,509336,BO,Delivery,VIKARABAD,TELANGANA,17.11446,77.53497
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Chinnaporla B.O,509311,BO,Delivery,Narayanpet,TELANGANA,16.5905833,77.5372266
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Peddaporla B.O,509311,BO,Delivery,Narayanpet,TELANGANA,16.6017833,77.5362916
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Tipraspally B.O,509311,BO,Delivery,Narayanpet,TELANGANA,16.6880883,77.518325
Telangana Circle,Hyderabad City Region,Medak Division,Katrial B.O,502115,BO,Delivery,MEDAK,TELANGANA,18.152495,78.351187
Telangana Circle,Hyderabad City Region,Medak Division,Thonigandla B.O,502115,BO,Delivery,MEDAK,TELANGANA,18.11929,78.370699
Telangana Circle,Hyderabad City Region,Medak Division,Chinna Shivnoor B.O,502255,BO,Delivery,MEDAK,TELANGANA,17.941635,78.485627
Telangana Circle,Hyderabad City Region,Medak Division,Wadiaram B.O,502255,BO,Delivery,MEDAK,TELANGANA,17.95928,78.463823
Telangana Circle,Hyderabad City Region,Medak Division,Nagapuram B.O,502113,BO,Delivery,MEDAK,TELANGANA,18.123866,78.25994
Telangana Circle,Hyderabad City Region,Medak Division,Ausulapally B.O,502113,BO,Delivery,MEDAK,TELANGANA,18.075418,78.28718
Telangana Circle,Hyderabad City Region,Medak Division,Manoharabad B.O,502336,BO,Delivery,MEDAK,TELANGANA,17.766566,78.468266
Telangana Circle,Hyderabad City Region,Medak Division,Veloor B.O,502336,BO,Delivery,SIDDIPET,TELANGANA,17.803652,78.545502
Telangana Circle,Hyderabad City Region,Medak Division,Perur B.O,502109,BO,Delivery,MEDAK,TELANGANA,18.026888,78.217134
Telangana Circle,Hyderabad City Region,Medak Division,Ananthasagar B.O,502247,BO,Delivery,MEDAK,TELANGANA,17.978759,78.486966
Telangana Circle,Hyderabad City Region,Medak Division,Chepial B.O,502247,BO,Delivery,SIDDIPET,TELANGANA,18.035968,78.652721
Telangana Circle,Hyderabad City Region,Medak Division,Dommat B.O,502247,BO,Delivery,SIDDIPET,TELANGANA,18.012112,78.622393
Telangana Circle,Hyderabad City Region,Medak Division,Indupial B.O,502247,BO,Delivery,SIDDIPET,TELANGANA,17.92482,78.562887
Telangana Circle,Hyderabad City Region,Medak Division,BONAL BO,502247,BO,Delivery,MEDAK,TELANGANA,18.032811,78.54462
Telangana Circle,Hyderabad City Region,Medak Division,Nagulapally B.O,502335,BO,Delivery,MEDAK,TELANGANA,17.868644,78.45714
Telangana Circle,Hyderabad City Region,Medak Division,Khajapur B.O,502248,BO,Delivery,MEDAK,TELANGANA,18.058804,78.386693
Telangana Circle,Hyderabad City Region,Medak Division,Mirzapally B.O,502248,BO,Delivery,MEDAK,TELANGANA,18.017241,78.417039
Telangana Circle,Hyderabad City Region,Medak Division,Lingaipally B.O,502303,BO,Delivery,MEDAK,TELANGANA,18.076462,78.026724
Telangana Circle,Hyderabad City Region,Medak Division,M.Bhupathipur B.O,502117,BO,Delivery,MEDAK,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Kadloor B.O,502302,BO,Delivery,MEDAK,TELANGANA,17.956967,77.999745
Telangana Circle,Hyderabad City Region,Medak Division,Palvancha B.O,502302,BO,Delivery,MEDAK,TELANGANA,17.94447,78.030989
Telangana Circle,Hyderabad City Region,Medak Division,Waddepalli B.O,502334,BO,Delivery,SIDDIPET,TELANGANA,17.5256,78.344
Telangana Circle,Hyderabad City Region,Medak Division,Shivampet B.O,502334,BO,Delivery,MEDAK,TELANGANA,17.78885,78.371214
Telangana Circle,Hyderabad City Region,Medak Division,Majeedpally B.O,502334,BO,Delivery,SIDDIPET,TELANGANA,17.818827,78.581097
Telangana Circle,Hyderabad City Region,Medak Division,Nacharam B.O,502334,BO,Delivery,SIDDIPET,TELANGANA,17.824266,78.53537
Telangana Circle,Hyderabad City Region,Medak Division,Kurthiwada B.O,502331,BO,Delivery,MEDAK,TELANGANA,18.061658,78.116385
Telangana Circle,Hyderabad City Region,Medak Division,Vittalapur B.O,502310,BO,Delivery,SIDDIPET,TELANGANA,18.231706,78.864603
Telangana Circle,Hyderabad City Region,Medak Division,Gambheerpur B.O,502108,BO,Delivery,SIDDIPET,TELANGANA,18.223182,78.605979
Telangana Circle,Hyderabad City Region,Medak Division,Habsipur B.O,502108,BO,Delivery,SIDDIPET,TELANGANA,18.131771,78.66904
Telangana Circle,Hyderabad City Region,Medak Division,Kaslabad B.O,502108,BO,Delivery,SIDDIPET,TELANGANA,18.0514,78.3828
Telangana Circle,Hyderabad City Region,Medak Division,Anajipur B.O,502278,BO,Delivery,SIDDIPET,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Thirumalapur B.O,502278,BO,Delivery,SIDDIPET,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Kolgur B.O,502278,BO,Delivery,SIDDIPET,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Raiploe B.O,502278,BO,Delivery,SIDDIPET,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Ramaram B.O,502278,BO,Delivery,SIDDIPET,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Medak Division,Gollapally B.O,502281,BO,Delivery,SIDDIPET,TELANGANA,17.803003,78.816496
Telangana Circle,Hyderabad City Region,Medak Division,Itikyala B.O,502281,BO,Delivery,SIDDIPET,TELANGANA,17.764491,78.775058
Telangana Circle,Hyderabad City Region,Medak Division,Timmapur B.O,502312,BO,Delivery,SIDDIPET,TELANGANA,17.842964,78.793908
Telangana Circle,Hyderabad City Region,Medak Division,Lingareddipally B.O,502276,BO,Delivery,SIDDIPET,TELANGANA,18.0729,78.5214
Telangana Circle,Hyderabad City Region,Medak Division,Ramancha B.O,502276,BO,Delivery,SIDDIPET,TELANGANA,18.1003,78.5
Telangana Circle,Hyderabad City Region,Medak Division,Gurralagondi B.O,502276,BO,Delivery,SIDDIPET,TELANGANA,18.205734,78.828645
Telangana Circle,Hyderabad City Region,Medak Division,Thoguta B.O,502372,BO,Delivery,SIDDIPET,TELANGANA,18.01368,78.7157
Telangana Circle,Hyderabad City Region,Medak Division,Zapti Nacharam B.O,502372,BO,Delivery,SIDDIPET,TELANGANA,17.97479,78.860332
Telangana Circle,Hyderabad City Region,Medak Division,Mangole B.O,502301,BO,Delivery,SIDDIPET,TELANGANA,17.911481,78.786903
Telangana Circle,Hyderabad City Region,Medak Division,Tipparam B.O,502301,BO,Delivery,SIDDIPET,TELANGANA,17.908292,78.75267
Telangana Circle,Hyderabad City Region,Medak Division,Rayalapur B.O,502102,BO,Delivery,MEDAK,TELANGANA,18.100156,78.495891
Telangana Circle,Hyderabad City Region,Medak Division,Baddipadaga B.O,502375,BO,Delivery,SIDDIPET,TELANGANA,18.106436,79.016698
Telangana Circle,Hyderabad City Region,Medak Division,Venkatapur B.O,502375,BO,Delivery,SIDDIPET,TELANGANA,18.064296,78.964339
Telangana Circle,Hyderabad City Region,Medak Division,Rampur B.O,502375,BO,Delivery,SIDDIPET,TELANGANA,18.08488,78.996932
Telangana Circle,Hyderabad City Region,Medak Division,Velkatur B.O,502375,BO,Delivery,SIDDIPET,TELANGANA,18.06198,78.920375
Telangana Circle,Hyderabad City Region,Medak Division,Erraballi B.O,502279,BO,Delivery,SIDDIPET,TELANGANA,17.758884,78.754003
Telangana Circle,Hyderabad City Region,Medak Division,Gouraram B.O,502279,BO,Delivery,SIDDIPET,TELANGANA,17.770955,78.658471
Telangana Circle,Hyderabad City Region,Medak Division,Mamidial B.O,502279,BO,Delivery,SIDDIPET,TELANGANA,17.710146,78.596484
Telangana Circle,Hyderabad City Region,Medak Division,Narsampally B.O,502279,BO,Delivery,SIDDIPET,TELANGANA,17.4343,78.3929
Telangana Circle,Hyderabad City Region,Medak Division,Akkaram B.O,502311,BO,Delivery,SIDDIPET,TELANGANA,17.82222,78.739671
Telangana Circle,Hyderabad City Region,Medak Division,Narayanaraopet B.O,502107,BO,Delivery,SIDDIPET,TELANGANA,18.209902,78.77944
Telangana Circle,Hyderabad Region,Nalgonda Division,Golankonda B.O,508101,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5900333,79.1343433
Telangana Circle,Hyderabad Region,Nalgonda Division,Paladugu B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3933,79.2024
Telangana Circle,Hyderabad Region,Nalgonda Division,DuppalliB.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3675733,79.18186
Telangana Circle,Hyderabad Region,Nalgonda Division,Koratikal B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.49448,79.1591283
Telangana Circle,Hyderabad Region,Nalgonda Division,Kurella B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Nalgonda Division,Guduru B.O,508126,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4919366,78.8229966
Telangana Circle,Hyderabad Region,Nalgonda Division,Naginenipalli B.O,508126,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5265916,78.7718216
Telangana Circle,Hyderabad Region,Nalgonda Division,Jainapalli B.O,508126,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5041916,78.7952933
Telangana Circle,Hyderabad Region,Nalgonda Division,Raghavapuram B.O,508126,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.424035,78.7909616
Telangana Circle,Hyderabad Region,Nalgonda Division,Chowllaramavaram B.O,508277,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4640693,79.2639886
Telangana Circle,Hyderabad Region,Nalgonda Division,Repakapatti B.O,508277,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.34561,79.23451
Telangana Circle,Hyderabad Region,Nalgonda Division,Gattusingaram B.O,508277,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4639451,79.2640428
Telangana Circle,Hyderabad Region,Nalgonda Division,Govindapuram B.O,508277,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3868785,79.3726135
Telangana Circle,Hyderabad Region,Nalgonda Division,Dacharam B.O,508277,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Nalgonda Division,Jiblakpalli B.O,508284,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3454,78.8241
Telangana Circle,Hyderabad Region,Nalgonda Division,Julur B.O,508284,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3454,78.8241
Telangana Circle,Hyderabad Region,Nalgonda Division,Challoor B.O,508105,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.6831,78.9260316
Telangana Circle,Hyderabad Region,Nalgonda Division,Doodi Venkatapuram B.O,508105,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.7012166,78.9742699
Telangana Circle,Hyderabad Region,Nalgonda Division,Pamkunta B.O.,508105,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.7628283,78.9068
Telangana Circle,Hyderabad Region,Nalgonda Division,Suraram B.O,508113,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3644465,79.2234983
Telangana Circle,Hyderabad Region,Nalgonda Division,Iskilla B.O,508113,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.2954918,79.165842
Telangana Circle,Hyderabad Region,Nalgonda Division,Laxmapuram B.O,508113,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3497689,79.1161846
Telangana Circle,Hyderabad Region,Nalgonda Division,Bollepalli B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4085632,78.9272555
Telangana Circle,Hyderabad Region,Nalgonda Division,Nandanam B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4594077,78.9037236
Telangana Circle,Hyderabad Region,Nalgonda Division,Redlarepaka B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4200446,78.9958093
Telangana Circle,Hyderabad Region,Nalgonda Division,Sunkishala B.O,508112,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4625,79.07861
Telangana Circle,Hyderabad Region,Nalgonda Division,Varaturu B.O,508286,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5518416,79.0808016
Telangana Circle,Hyderabad Region,Nalgonda Division,Jangampalli B.O,508115,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.612905,78.871335
Telangana Circle,Hyderabad Region,Nalgonda Division,Venkatpuram B.O,508115,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.6438299,78.86782
Telangana Circle,Hyderabad Region,Nalgonda Division,G.Aeroli B.O,508255,BO,Delivery,NALGONDA,TELANGANA,16.9818776,79.0603695
Telangana Circle,Hyderabad Region,Nalgonda Division,Kanagal B.O,508255,BO,Delivery,NALGONDA,TELANGANA,16.9818774,79.0603689
Telangana Circle,Hyderabad Region,Nalgonda Division,Bangarigadda B.O,508255,BO,Delivery,NALGONDA,TELANGANA,16.9818772,79.0603689
Telangana Circle,Hyderabad Region,Nalgonda Division,Gundrepalli B.O,508255,BO,Delivery,NALGONDA,TELANGANA,16.9818772,79.0603689
Telangana Circle,Hyderabad Region,Nalgonda Division,Narmata B.O,508255,BO,Delivery,NALGONDA,TELANGANA,16.981877,79.0603692
Telangana Circle,Hyderabad Region,Nalgonda Division,Kurmedu B.O,508250,BO,Delivery,NALGONDA,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Nalgonda Division,Mandra B.O,508114,BO,Delivery,NALGONDA,TELANGANA,17.1851,79.0567
Telangana Circle,Hyderabad Region,Nalgonda Division,Nerada B.O,508114,BO,Delivery,NALGONDA,TELANGANA,17.1843481,79.1257125
Telangana Circle,Hyderabad Region,Nalgonda Division,Sivaneniguda B.O,508114,BO,Delivery,NALGONDA,TELANGANA,17.2571729,79.1279129
Telangana Circle,Hyderabad Region,Nalgonda Division,Velmined B.O,508114,BO,Delivery,NALGONDA,TELANGANA,17.1915972,79.0918351
Telangana Circle,Hyderabad Region,Nalgonda Division,Yelkatta B.O,508114,BO,Delivery,NALGONDA,TELANGANA,17.1633087,79.1041161
Telangana Circle,Hyderabad Region,Nalgonda Division,Gagillapur B.O,508248,BO,Delivery,NALGONDA,TELANGANA,16.8134,78.6235
Telangana Circle,Hyderabad Region,Nalgonda Division,Neredgum B.O,508248,BO,Delivery,NALGONDA,TELANGANA,16.62084,78.9791437
Telangana Circle,Hyderabad Region,Nalgonda Division,Gottimukla B.O,508248,BO,Delivery,NALGONDA,TELANGANA,16.735391,78.8284454
Telangana Circle,Hyderabad Region,Nalgonda Division,Mallareddipalli B.O,508248,BO,Delivery,NALGONDA,TELANGANA,16.7704703,78.8309951
Telangana Circle,Hyderabad Region,Nalgonda Division,Yalamala Manda B.O,508248,BO,Delivery,NALGONDA,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Nalgonda Division,Palwai B.O,508257,BO,Delivery,NALGONDA,TELANGANA,16.7572143,79.0353752
Telangana Circle,Hyderabad Region,Nalgonda Division,Chilkamarri B.O,508257,BO,Delivery,NALGONDA,TELANGANA,16.7296018,79.0378152
Telangana Circle,Hyderabad Region,Nalgonda Division,Anumula B.O,508377,BO,Delivery,NALGONDA,TELANGANA,17.052396,79.2671739
Telangana Circle,Hyderabad Region,Nalgonda Division,Thuniki Nuthala B.O,508377,BO,Delivery,NALGONDA,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Nalgonda Division,Tirmalgiri B.O,508377,BO,Delivery,NALGONDA,TELANGANA,17.476,79.4375
Telangana Circle,Hyderabad Region,Nalgonda Division,Vijayapuri North B.O,508202,BO,Non Delivery,NALGONDA,TELANGANA,17.05662,79.268333
Telangana Circle,Hyderabad Region,Nalgonda Division,Mustipalli B.O,508243,BO,Delivery,NALGONDA,TELANGANA,16.76866,78.965435
Telangana Circle,Hyderabad Region,Nalgonda Division,Vaddipatla B.O,508243,BO,Delivery,NALGONDA,TELANGANA,16.6383956,79.1145811
Telangana Circle,Hyderabad Region,Nalgonda Division,Ananthampet B.O,508245,BO,Delivery,NALGONDA,TELANGANA,16.1245,78.2645
Telangana Circle,Hyderabad Region,Nalgonda Division,Thirgallapalli B.O,508245,BO,Delivery,NALGONDA,TELANGANA,16.15451,78.16464
Telangana Circle,Hyderabad Region,Nalgonda Division,Venkate swara Nagar B.O,508245,BO,Delivery,NALGONDA,TELANGANA,16.9713068,78.7297606
